project_name,num_downloads
pypika,36903081
namex,36850827
xmlschema,36824415
tensorflow-hub,36762163
enum-compat,36758343
face,36428554
plotnine,36337941
jdcal,36292311
glom,36225621
rasterio,36173545
minio,36115851
hatch-vcs,36048107
pypandoc,36011803
django-debug-toolbar,35983632
terminaltables,35944166
robotframework,35893996
dbt-postgres,35765702
ffmpy,35734022
optuna,35609624
altgraph,35518974
furl,35341333
backports-functools-lru-cache,35249450
eth-rlp,35118207
simple-websocket,35071862
pypng,34996541
pytest-repeat,34961107
scikit-build-core,34872821
objsize,34818832
mongomock,34766448
python3-saml,34761594
pyhocon,34647560
publication,34553372
sphinx-autodoc-typehints,34523800
marshmallow-dataclass,34510236
pyinstaller-hooks-contrib,34355387
facebook-business,34248512
kazoo,34191580
readchar,34189706
newrelic,34123800
plumbum,34116158
blobfile,34107012
gym,34026969
yq,33950269
fakeredis,33894395
jwcrypto,33842903
influxdb-client,33828866
aioboto3,33823373
lru-dict,33818579
diffusers,33792317
pyinstaller,33769751
azure-storage-file,33762224
opentelemetry-instrumentation-psycopg2,33683231
prefect,33625735
lit,33611166
moreorless,33594718
hijri-converter,33552680
netifaces,33421374
mizani,33418720
affine,33415338
librosa,33360749
opentelemetry-instrumentation-django,33334984
dynamodb-json,33262155
openlineage-python,33226857
hexbytes,33220786
tweepy,33163735
tensorboardx,33142084
pytest-benchmark,33127868
pyhive,32989998
types-six,32984019
venusian,32943313
repoze-lru,32939847
meson,32889217
textual,32745138
paho-mqtt,32739628
flask-restful,32701737
pyqt5,32695969
pastel,32489237
py-spy,32423927
beartype,32347957
types-docutils,32263563
tf-keras,32137912
aiokafka,32129881
trailrunner,32060223
dynaconf,32048631
apprise,32039177
datefinder,31987685
types-cachetools,31959131
catboost,31842893
prophet,31840306
jsonschema-path,31838252
datasketch,31784305
pyphen,31765419
azure-monitor-opentelemetry-exporter,31749673
dask-expr,31516933
iso3166,31503736
dash-core-components,31430298
django-environ,31417713
hyperopt,31393442
nvidia-ml-py,31383222
dash-html-components,31346953
netcdf4,31339073
diff-match-patch,31333643
dash-table,31257421
questionary,31234383
tensorflow-datasets,31129596
eval-type-backport,31043300
djangorestframework-simplejwt,30991780
anthropic,30956294
myst-parser,30894335
hupper,30882144
translationstring,30845128
comtypes,30831473
pyxlsb,30796709
zict,30758419
hyperpyyaml,30707896
speechbrain,30620423
construct,30562782
markdown2,30530337
hatch,30492062
pycocotools,30437456
flake8-docstrings,30431735
cassandra-driver,30395034
mypy-boto3-cloudformation,30311938
pynamodb,30300497
stdlibs,30287214
cftime,30275124
rich-toolkit,30232243
databricks-api,30211388
usort,30211387
pyqt5-sip,30175817
pyramid,30173115
singer-sdk,30146019
evaluate,30129911
azure-eventgrid,30015087
mypy-boto3-ec2,29982446
pytest-random-order,29981168
pathvalidate,29980333
sql-metadata,29975562
papermill,29963592
cdk-nag,29962995
html2text,29946452
hologram,29943311
sseclient-py,29929287
multipledispatch,29801831
web3,29732411
google-apitools,29683218
pmdarima,29673033
colorful,29659611
ufmt,29627703
num2words,29598767
types-tabulate,29572191
sphinx-copybutton,29548274
thriftpy2,29523459
amazon-ion,29517608
pygit2,29474185
dvclive,29425387
pytest-messenger,29357980
python-snappy,29255878
fasttext-wheel,29232436
plaster-pastedeploy,29174861
plaster,29172841
pydantic-extra-types,29111230
s2sphere,29041347
azureml-dataprep,29014476
clickhouse-connect,28951630
pyquery,28947534
timezonefinder,28944712
influxdb,28936662
azure-ai-ml,28881933
pinecone-client,28873277
pytest-order,28832532
concurrent-log-handler,28813728
aiohttp-cors,28765874
google-cloud-pubsublite,28748172
pyproject-metadata,28720487
recordlinkage,28681750
click-default-group,28652957
av,28648281
allure-python-commons,28624167
geomet,28621254
findspark,28582868
nox,28564467
portpicker,28532600
griffe,28496046
olefile,28489238
sarif-om,28488314
asana,28484516
flask-migrate,28398200
bitstring,28336586
opentelemetry-instrumentation-logging,28312923
jschema-to-python,28311714
python-arango,28277510
flaky,28238178
edgegrid-python,28222128
locust,28200260
pkgconfig,28166430
url-normalize,28143919
tensorflow-probability,28126196
graphframes,28034924
yfinance,27996318
autograd,27988359
injector,27926696
clickhouse-driver,27917366
cssutils,27856676
uritools,27802866
hatch-fancy-pypi-readme,27777279
drf-spectacular,27771433
deepmerge,27735611
scapy,27733499
snuggs,27620357
mixpanel,27610085
colour,27572631
filterpy,27547702
fpdf,27540723
astropy,27521090
fastcore,27451027
python-crontab,27442596
ffmpeg-python,27388573
python-consul,27373307
etils,27363458
autoflake,27276021
pytesseract,27243901
chevron,27234453
yt-dlp,27196433
imageio-ffmpeg,27186934
sacremoses,27185284
opencv-contrib-python,26984449
aws-cdk-integ-tests-alpha,26934106
sgmllib3k,26880520
sqlfluff,26877584
python-pptx,26824468
apache-airflow-providers-postgres,26685114
thrift-sasl,26578517
pep8-naming,26511355
dictdiffer,26485162
tensorflow-io,26474354
geojson,26449309
sphinx-design,26432030
pyqt5-qt5,26417914
osqp,26410062
polyfactory,26373195
pprintpp,26326427
pymupdfb,26290848
singledispatch,26270772
microsoft-kiota-http,26266516
pyhamcrest,26256692
peft,26247740
pygame,26184420
motor,26171501
pytest-sugar,26170544
pystache,26030738
eth-keys,25962799
strip-hints,25955800
django-timezone-field,25895454
fake-useragent,25881210
backports-weakref,25875200
unidiff,25849848
pypiwin32,25765770
opentelemetry-distro,25761134
pyudev,25733827
fixedint,25676394
pint,25615150
environs,25585804
paginate,25557207
acryl-datahub,25490609
dbt-bigquery,25442883
pyreadline3,25401894
mypy-boto3-sts,25368172
pdf2image,25355915
types-cffi,25340422
robotframework-seleniumlibrary,25318336
sacrebleu,25275943
dunamai,25269724
yandexcloud,25121563
flax,25097147
multi-key-dict,24999262
bitsandbytes,24962797
azure-monitor-query,24962141
drf-yasg,24957666
dagster-pandas,24954470
mkdocs-get-deps,24924406
redis-py-cluster,24877109
apache-airflow-providers-microsoft-mssql,24871157
audioread,24790134
salesforce-bulk,24788836
aws-cdk-lib,24726608
pyramid-debugtoolbar,24724421
sudachidict-core,24685384
weasyprint,24659769
pyramid-jinja2,24647311
behave,24624131
mysql-connector,24617644
meson-python,24607479
json-log-formatter,24578559
tablib,24521355
pytest-base-url,24502981
pyramid-mako,24475147
apache-airflow-providers-sftp,24444736
pyerfa,24436451
pyusb,24427276
packageurl-python,24412264
qdrant-client,24409909
pex,24376202
caio,24370553
itypes,24365812
pysam,24298393
xmlsec,24291704
stanio,24262068
polling,24254955
pyfakefs,24243655
pypyp,24175553
pywinauto,24172704
python-rapidjson,24066526
aws-cdk-asset-awscli-v1,24045301
memory-profiler,24034652
appium-python-client,24021966
wget,24009705
rlp,23982220
openlineage-sql,23883711
immutables,23868000
pyfiglet,23857464
types-dataclasses,23850967
requests-cache,23757978
cleanco,23630642
llama-index,23593212
pytest-custom-exit-code,23579602
pikepdf,23571249
pyzstd,23506655
svgwrite,23448659
cbor2,23428617
azure,23386422
allure-pytest,23380725
flask-openid,23354065
s3path,23295310
telethon,23289967
msgraph-core,23286629
eth-keyfile,23229405
azure-mgmt-subscription,23214654
requests-aws-sign,23201351
trimesh,23198938
daff,23153519
pdfplumber,23127228
zc-lockfile,23127068
lxml-html-clean,22985005
nvidia-cufft-cu11,22964130
databricks-pypi1,22895092
pgvector,22882623
webargs,22818715
pyppeteer,22799007
boolean-py,22778990
pulp,22775297
license-expression,22761705
vcrpy,22745540
azureml-dataprep-rslex,22736373
nvidia-cusolver-cu11,22735078
nvidia-cuda-cupti-cu11,22729422
pybase64,22711378
nvidia-nccl-cu11,22699328
nvidia-cusparse-cu11,22697662
opentelemetry-instrumentation-grpc,22681306
types-markdown,22664861
types-deprecated,22662716
nvidia-curand-cu11,22656133
pygsheets,22650181
pyinstrument,22634958
azure-search-documents,22631417
pdpyras,22631230
backports-tempfile,22630929
iopath,22598116
ec2-metadata,22568620
types-croniter,22562573
kornia,22545745
requests-futures,22532854
o365,22489948
pymemcache,22489614
testcontainers,22457630
cyclonedx-python-lib,22437980
apache-airflow-providers-common-compat,22435618
munch,22390800
sudachipy,22327662
dbutils,22306273
dj-database-url,22283087
boxsdk,22238459
nvidia-nvtx-cu11,22200352
coreapi,22193014
ansible-compat,22146795
pypdfium2,22139202
python-ldap,22138961
maturin,22098973
editdistance,22088839
flask-restx,22086276
microsoft-kiota-abstractions,22048845
pefile,22039501
pympler,22010366
pytest-localserver,22009551
launchdarkly-eventsource,22006625
yamale,21985356
py7zr,21719093
pygeohash,21647380
proglog,21636433
gimme-aws-creds,21634031
mkdocstrings-python,21586148
docker-compose,21576051
pylint-plugin-utils,21519373
cheroot,21476707
google-cloud-recommendations-ai,21476410
virtualenv-clone,21471639
simpleeval,21467599
azureml-dataprep-native,21394619
tld,21301344
dropbox,21241514
find-libpython,21169112
arviz,21165648
types-pymysql,21149260
opentelemetry-exporter-prometheus,21141540
dominate,21083102
supervisor,21078918
apache-airflow-providers-docker,21060661
pytest-instafail,21050493
commentjson,21043450
formulaic,21041815
jwt,21039576
pinotdb,21038504
mutagen,21037206
lark-parser,21015045
more-executors,20943475
thefuzz,20928269
sqlmodel,20834717
neo4j,20830995
pyaes,20822255
wordcloud,20796603
ifaddr,20795319
haversine,20779401
ephem,20773407
pylev,20752842
types-pillow,20743148
django-celery-beat,20687361
signalfx,20687152
fastpurge,20682197
django-stubs-ext,20676871
pyppmd,20665842
chromadb,20665560
django-stubs,20655665
subprocess-tee,20634494
mbstrdecoder,20582958
testfixtures,20564304
testpath,20544263
bump2version,20533543
onnxruntime-gpu,20481500
types-aiofiles,20471674
setuptools-git-versioning,20462010
pybcj,20446145
genson,20408417
hjson,20404081
multitasking,20392069
pycomposefile,20379774
lightning,20367194
cloud-tpu-client,20357782
rtree,20350384
pynvml,20349996
sphinx-autoapi,20313345
semgrep,20305775
pytest-ordering,20292201
torchsde,20289389
that-depends,20259718
typepy,20242928
uuid6,20237959
inquirer,20227074
pytest-json-report,20217781
anytree,20187405
jaconv,20167066
ansible-lint,20160304
llama-parse,20125422
httpx-sse,20122932
azure-mgmt-appcontainers,20088918
python-bidi,20086755
timeout-decorator,20002426
curlify,19998819
markdownify,19994957
poetry-dynamic-versioning,19945833
cvxpy,19899161
scs,19809052
aws-cdk-asset-kubectl-v20,19804194
azure-monitor-opentelemetry,19801153
unstructured-client,19791527
azure-mgmt-notificationhubs,19783219
microsoft-kiota-authentication-azure,19768654
atpublic,19744898
somnium,19728587
litellm,19703495
yacs,19686340
opentracing,19683985
unearth,19637079
oss2,19633751
zopfli,19623273
multivolumefile,19609375
jproperties,19523104
dagster-dbt,19501294
koalas,19490946
checksumdir,19489781
azure-servicefabric,19487338
funcy,19480959
azure-core-tracing-opentelemetry,19478342
tableauhyperapi,19450922
azure-mgmt-logic,19438023
uwsgi,19436214
pytimeparse2,19364525
sentinels,19335547
logging-azure-rest,19316634
robotframework-pythonlibcore,19314420
gdown,19304416
requests-unixsocket,19296001
ortools,19286682
safety,19246740
distrax,19205537
qdldl,19195099
soxr,19177075
azure-storage,19159141
trampoline,19153621
teradatasqlalchemy,19136423
rustworkx,19122349
plac,19115844
azure-applicationinsights,19090500
lmdb,19075001
pamqp,19046452
evidently,19010702
orderly-set,19006741
py-serializable,18987613
reactivex,18967323
pandasql,18952551
rq,18907596
datamodel-code-generator,18902975
imagehash,18868087
django-model-utils,18845763
yaspin,18838248
click-log,18775496
flashtext,18767690
python-pam,18735009
jq,18731942
azure-mgmt,18714357
flask-httpauth,18687829
flatten-json,18684163
array-record,18676019
xformers,18671591
psycopg-pool,18618147
requirements-parser,18598626
boa-str,18590940
dicttoxml,18590847
txaio,18588090
aiofile,18576845
azure-mgmt-scheduler,18556014
notion-client,18555022
rollbar,18543799
pydyf,18529668
syrupy,18527476
azure-mgmt-commerce,18499821
pycairo,18463591
azure-mgmt-powerbiembedded,18451808
cloudformation-cli,18449805
azure-mgmt-hanaonazure,18416340
pytest-playwright,18401659
pure-sasl,18392233
azure-mgmt-managementpartner,18388008
azure-mgmt-machinelearningcompute,18379128
path,18367825
pycurl,18355909
opentelemetry-resource-detector-azure,18340707
requests-sigv4,18329773
pytest-check,18311198
azure-servicemanagement-legacy,18306602
patchelf,18268940
pyandoc,18241134
dependency-injector,18236339
cloudformation-cli-java-plugin,18234146
tritonclient,18225954
rx,18224952
databricks-pypi2,18223276
cloudformation-cli-go-plugin,18208431
coreschema,18197511
avro-gen3,18192596
expandvars,18172415
memray,18148682
parsel,18148311
cloud-sql-python-connector,18107189
django-appconf,18103722
pyhanko,18094871
python-crfsuite,18074182
pywinpty,18057341
azure-mgmt-devspaces,18048385
types-mock,18045397
astropy-iers-data,17990205
cloudformation-cli-python-plugin,17979606
interface-meta,17973536
cloudformation-cli-typescript-plugin,17936754
ws4py,17920078
smartsheet-python-sdk,17911436
types-jsonschema,17909080
boto3-type-annotations,17845947
pdfkit,17826282
cerberus-python-client,17774571
open-clip-torch,17774191
pyiceberg,17729881
pynndescent,17667449
bitstruct,17653577
category-encoders,17642411
scrapy,17619826
fluent-logger,17618257
opentelemetry-instrumentation-redis,17615384
pyformance,17605488
opentelemetry-instrumentation-sqlalchemy,17600897
shtab,17584249
gprof2dot,17579802
dparse,17552700
pydispatcher,17528571
autobahn,17489081
apache-sedona,17487104
base58,17453787
unstructured,17422261
llama-index-core,17409305
webtest,17389975
alibabacloud-adb20211201,17379666
vertica-python,17378347
fasttext,17337655
python-stdnum,17329465
pykwalify,17325473
robotframework-requests,17315907
opsgenie-sdk,17293512
inflate64,17284283
click-spinner,17263252
sounddevice,17261016
stone,17247275
fast-version,17239288
htmlmin,17180897
queuelib,17167803
ecos,17159820
databricks,17157888
js2py,17135172
boostedblob,17132041
sanic,17096563
nodejs-wheel-binaries,17084628
cairocffi,17026947
sqlalchemy2-stubs,16979191
pyexasol,16976045
click-help-colors,16908387
dohq-artifactory,16907973
types-cryptography,16892252
sqlparams,16886060
channels,16880416
setuptools-git,16856458
mkdocstrings,16855172
coveralls,16852249
modin,16841609
pytest-httpx,16826554
pyzipper,16820025
cloudflare,16759988
django-crispy-forms,16745556
cairosvg,16696227
flake8-isort,16687234
multipart,16686303
aws-cdk-asset-node-proxy-agent-v6,16668207
pep8,16641849
memoization,16632935
biopython,16596318
j2cli,16579316
thop,16575562
diagrams,16559913
social-auth-core,16515970
mypy-boto3-athena,16511761
fpdf2,16497034
cmd2,16487012
branca,16475550
anyascii,16463455
pyluach,16454186
resampy,16378856
tree-sitter,16332458
django-allauth,16331397
opentelemetry-instrumentation-aiohttp-client,16330589
opentelemetry-propagator-aws-xray,16291402
bashlex,16253449
umap-learn,16247298
shareplum,16189652
polib,16166366
mongoengine,16109059
pulumi,16107797
opentelemetry-instrumentation-botocore,16094089
folium,16091880
azure-storage-nspkg,16066553
databricks-connect,16058192
gspread-dataframe,16056641
pystan,16053181
c7n,16037787
google-generativeai,16019135
json-delta,16000415
types-simplejson,16000187
django-celery-results,15997385
pydata-sphinx-theme,15941963
node-semver,15924881
itemadapter,15901714
moviepy,15869131
certbot,15866784
protego,15837379
falcon,15802480
zeroconf,15793937
dnslib,15762672
prance,15760561
uncertainties,15743286
pytd,15729913
hdbcli,15728987
jsonschema-spec,15710470
priority,15705609
ckzg,15673183
types-certifi,15668226
azureml-mlflow,15659572
braceexpand,15657508
tlparse,15652753
ghapi,15652549
tfds-nightly,15606649
htmldate,15597995
azure-schemaregistry,15571123
truststore,15567676
pybuildkite,15561404
lunarcalendar,15531991
igraph,15480743
flake8-comprehensions,15459549
idna-ssl,15452395
django-import-export,15451322
discord-py,15430454
notifiers,15427212
mercantile,15417806
chispa,15404697
dagster,15401230
furo,15397451
prometheus-fastapi-instrumentator,15388764
pyogrio,15381713
aliyun-python-sdk-kms,15375419
visions,15370075
pylint-django,15363525
pywinrm,15360424
sagemaker-core,15358582
